Div;Date;HomeTeam;AwayTeam;FTR;HS;AS;HY;AY;HR;AR
D1;15.09.17;Hannover;Hamburg;H;17;12;1;0;0;0
D1;16.09.17;Bayern Munich;Mainz;H;28;11;2;2;0;0
D1;16.09.17;Ein Frankfurt;Augsburg;A;23;11;2;3;0;0
D1;16.09.17;RB Leipzig;M'gladbach;D;10;10;1;1;1;0
D1;16.09.17;Stuttgart;Wolfsburg;H;8;8;2;3;0;0
D1;16.09.17;Werder Bremen;Schalke 04;A;16;11;2;2;0;0
D1;17.09.17;Dortmund;FC Koln;H;22;6;0;3;0;0
D1;17.09.17;Hoffenheim;Hertha;D;8;9;2;2;0;0
D1;17.09.17;Leverkusen;Freiburg;H;22;4;0;2;0;0
D1;19.09.17;Augsburg;RB Leipzig;H;11;14;2;2;0;0
D1;19.09.17;M'gladbach;Stuttgart;H;9;11;0;1;0;0
D1;19.09.17;Schalke 04;Bayern Munich;A;11;12;1;1;0;0
D1;19.09.17;Wolfsburg;Werder Bremen;D;13;11;1;2;0;0
D1;20.09.17;FC Koln;Ein Frankfurt;A;17;8;2;1;0;0
D1;20.09.17;Freiburg;Hannover;D;23;14;2;4;0;0
D1;20.09.17;Hamburg;Dortmund;A;6;17;3;0;0;0
D1;20.09.17;Hertha;Leverkusen;H;5;12;1;2;0;0
D1;20.09.17;Mainz;Hoffenheim;A;20;18;3;3;0;0
D1;22.09.17;Bayern Munich;Wolfsburg;D;19;8;1;2;0;0
D1;23.09.17;Dortmund;M'gladbach;H;18;8;0;1;0;0
D1;23.09.17;Hoffenheim;Schalke 04;H;12;17;3;2;0;0
D1;23.09.17;Mainz;Hertha;H;8;4;3;3;0;1
D1;23.09.17;RB Leipzig;Ein Frankfurt;H;17;9;1;2;0;0
D1;23.09.17;Stuttgart;Augsburg;D;15;9;1;2;0;0
D1;23.09.17;Werder Bremen;Freiburg;D;17;13;2;1;0;0
D1;24.09.17;Hannover;FC Koln;D;14;6;4;2;0;0
D1;24.09.17;Leverkusen;Hamburg;H;17;12;2;2;0;0
D1;29.09.17;Schalke 04;Leverkusen;D;14;10;2;3;0;0
D1;30.09.17;Augsburg;Dortmund;A;10;14;4;1;0;0
D1;30.09.17;Ein Frankfurt;Stuttgart;H;10;13;1;1;1;0
D1;30.09.17;Hamburg;Werder Bremen;D;17;8;1;3;0;0
D1;30.09.17;M'gladbach;Hannover;H;23;15;1;1;0;0
D1;30.09.17;Wolfsburg;Mainz;D;6;10;4;4;1;0
D1;01.10.17;FC Koln;RB Leipzig;A;16;23;0;2;0;0
D1;01.10.17;Freiburg;Hoffenheim;H;15;15;2;3;0;0
D1;01.10.17;Hertha;Bayern Munich;D;10;15;0;2;0;0
D1;13.10.17;Stuttgart;FC Koln;H;22;17;2;3;0;0
D1;14.10.17;Bayern Munich;Freiburg;H;22;6;0;0;0;0
D1;14.10.17;Dortmund;RB Leipzig;A;15;7;2;5;1;1
D1;14.10.17;Hannover;Ein Frankfurt;A;10;12;3;3;0;0
D1;14.10.17;Hertha;Schalke 04;A;2;10;1;2;1;0
D1;14.10.17;Hoffenheim;Augsburg;D;22;13;1;0;0;0
D1;14.10.17;Mainz;Hamburg;H;14;9;1;1;0;0
D1;15.10.17;Leverkusen;Wolfsburg;D;17;11;2;2;0;0
D1;15.10.17;Werder Bremen;M'gladbach;A;18;16;1;0;0;0
D1;20.10.17;Schalke 04;Mainz;H;14;4;3;0;0;0
D1;21.10.17;Augsburg;Hannover;A;15;11;1;2;0;0
D1;21.10.17;Ein Frankfurt;Dortmund;D;14;20;2;3;0;0
D1;21.10.17;Hamburg;Bayern Munich;A;7;21;1;2;1;0
D1;21.10.17;M'gladbach;Leverkusen;A;19;13;3;0;0;0
D1;21.10.17;RB Leipzig;Stuttgart;H;15;11;0;1;0;0
D1;22.10.17;FC Koln;Werder Bremen;D;18;13;3;3;0;0
D1;22.10.17;Freiburg;Hertha;D;20;11;4;3;0;0
D1;22.10.17;Wolfsburg;Hoffenheim;D;14;14;1;3;0;0
D1;27.10.17;Mainz;Ein Frankfurt;D;7;8;0;2;0;0
D1;28.10.17;Bayern Munich;RB Leipzig;H;23;3;1;0;0;1
D1;28.10.17;Hannover;Dortmund;H;13;10;2;0;0;1
D1;28.10.17;Hertha;Hamburg;H;8;12;0;0;0;0
D1;28.10.17;Hoffenheim;M'gladbach;A;16;16;2;1;0;0
D1;28.10.17;Leverkusen;FC Koln;H;17;9;3;2;0;0
D1;28.10.17;Schalke 04;Wolfsburg;D;14;7;0;0;0;0
D1;29.10.17;Stuttgart;Freiburg;H;18;6;3;0;0;1
D1;29.10.17;Werder Bremen;Augsburg;A;16;18;2;0;0;0
D1;03.11.17;Ein Frankfurt;Werder Bremen;H;16;13;0;0;0;0
D1;04.11.17;Augsburg;Leverkusen;D;14;11;3;2;0;0
D1;04.11.17;Dortmund;Bayern Munich;A;15;10;2;2;0;0
D1;04.11.17;Freiburg;Schalke 04;A;13;8;1;1;0;0
D1;04.11.17;Hamburg;Stuttgart;H;21;3;2;2;0;1
D1;04.11.17;M'gladbach;Mainz;D;10;20;1;0;0;0
D1;04.11.17;RB Leipzig;Hannover;H;18;12;1;4;0;0
D1;05.11.17;FC Koln;Hoffenheim;A;12;22;0;0;0;0
D1;05.11.17;Wolfsburg;Hertha;D;20;10;1;1;0;0
D1;17.11.17;Stuttgart;Dortmund;H;9;13;2;0;0;0
D1;18.11.17;Bayern Munich;Augsburg;H;16;8;0;3;0;0
D1;18.11.17;Hertha;M'gladbach;A;16;8;2;1;0;0
D1;18.11.17;Hoffenheim;Ein Frankfurt;D;13;5;0;2;0;0
D1;18.11.17;Leverkusen;RB Leipzig;D;13;12;5;2;1;0
D1;18.11.17;Mainz;FC Koln;H;12;11;0;2;1;0
D1;18.11.17;Wolfsburg;Freiburg;H;15;12;1;2;0;0
D1;19.11.17;Schalke 04;Hamburg;H;12;7;3;3;0;0
D1;19.11.17;Werder Bremen;Hannover;H;16;13;0;1;0;0
D1;24.11.17;Hannover;Stuttgart;D;15;13;1;5;0;0
D1;25.11.17;Augsburg;Wolfsburg;H;23;4;1;2;0;1
D1;25.11.17;Dortmund;Schalke 04;D;11;12;5;5;1;0
D1;25.11.17;Ein Frankfurt;Leverkusen;A;12;13;4;3;0;0
D1;25.11.17;Freiburg;Mainz;H;15;17;3;2;0;0
D1;25.11.17;M'gladbach;Bayern Munich;H;6;21;1;1;0;0
D1;25.11.17;RB Leipzig;Werder Bremen;H;14;9;0;1;0;0
D1;26.11.17;FC Koln;Hertha;A;15;10;2;0;0;0
D1;26.11.17;Hamburg;Hoffenheim;H;18;13;0;3;0;0
D1;01.12.17;Freiburg;Hamburg;D;20;10;2;3;0;0
D1;02.12.17;Bayern Munich;Hannover;H;29;8;2;2;0;0
D1;02.12.17;Hoffenheim;RB Leipzig;H;10;11;2;0;0;0
D1;02.12.17;Leverkusen;Dortmund;D;15;9;1;3;1;0
D1;02.12.17;Mainz;Augsburg;A;16;10;4;1;0;0
D1;02.12.17;Schalke 04;FC Koln;D;23;7;0;2;0;1
D1;02.12.17;Werder Bremen;Stuttgart;H;15;12;2;1;0;0
D1;03.12.17;Hertha;Ein Frankfurt;A;15;7;1;3;0;0
D1;03.12.17;Wolfsburg;M'gladbach;H;13;16;0;2;0;0
D1;08.12.17;Stuttgart;Leverkusen;A;9;18;1;1;0;0
D1;09.12.17;Dortmund;Werder Bremen;A;11;9;0;0;0;0
D1;09.12.17;Ein Frankfurt;Bayern Munich;A;12;6;2;3;0;0
D1;09.12.17;Hamburg;Wolfsburg;D;12;3;2;2;0;0
D1;09.12.17;M'gladbach;Schalke 04;D;13;13;1;2;0;0
D1;09.12.17;RB Leipzig;Mainz;D;12;13;2;3;0;0
D1;10.12.17;Augsburg;Hertha;D;15;8;2;2;0;0
D1;10.12.17;FC Koln;Freiburg;A;6;25;3;3;0;0
D1;10.12.17;Hannover;Hoffenheim;H;12;9;2;5;0;0
D1;12.12.17;Freiburg;M'gladbach;H;24;5;0;2;0;0
D1;12.12.17;Hamburg;Ein Frankfurt;A;21;10;0;4;0;0
D1;12.12.17;Mainz;Dortmund;A;13;15;0;0;0;0
D1;12.12.17;Wolfsburg;RB Leipzig;D;13;14;2;4;0;1
D1;13.12.17;Bayern Munich;FC Koln;H;26;7;0;0;0;0
D1;13.12.17;Hertha;Hannover;H;15;20;2;3;0;0
D1;13.12.17;Hoffenheim;Stuttgart;H;11;9;1;1;0;0
D1;13.12.17;Leverkusen;Werder Bremen;H;15;6;0;3;0;0
D1;13.12.17;Schalke 04;Augsburg;H;8;15;3;2;0;0
D1;15.12.17;M'gladbach;Hamburg;H;13;8;0;3;0;0
D1;16.12.17;Augsburg;Freiburg;D;17;9;1;3;0;0
D1;16.12.17;Dortmund;Hoffenheim;H;18;12;0;0;0;0
D1;16.12.17;Ein Frankfurt;Schalke 04;D;6;15;4;2;0;0
D1;16.12.17;FC Koln;Wolfsburg;H;18;8;2;1;0;0
D1;16.12.17;Stuttgart;Bayern Munich;A;10;17;2;2;0;0
D1;16.12.17;Werder Bremen;Mainz;D;14;9;2;3;0;0
D1;17.12.17;Hannover;Leverkusen;D;18;20;0;1;0;0
D1;17.12.17;RB Leipzig;Hertha;A;22;7;1;3;0;1
D1;12.01.18;Leverkusen;Bayern Munich;A;12;16;2;2;0;0
D1;13.01.18;Augsburg;Hamburg;H;15;9;1;1;0;0
D1;13.01.18;Ein Frankfurt;Freiburg;D;15;2;0;0;0;0
D1;13.01.18;Hannover;Mainz;H;25;11;0;2;0;0
D1;13.01.18;RB Leipzig;Schalke 04;H;15;10;2;2;0;0
D1;13.01.18;Stuttgart;Hertha;H;7;10;1;0;0;0
D1;13.01.18;Werder Bremen;Hoffenheim;D;16;11;1;3;0;0
D1;14.01.18;Dortmund;Wolfsburg;D;19;10;1;1;0;0
D1;14.01.18;FC Koln;M'gladbach;H;11;16;2;3;0;0
D1;19.01.18;Hertha;Dortmund;D;9;11;3;1;0;0
D1;20.01.18;Freiburg;RB Leipzig;H;9;12;0;0;0;0
D1;20.01.18;Hamburg;FC Koln;A;13;9;3;3;0;0
D1;20.01.18;Hoffenheim;Leverkusen;A;13;13;2;1;0;0
D1;20.01.18;Mainz;Stuttgart;H;21;8;2;4;0;0
D1;20.01.18;M'gladbach;Augsburg;H;16;16;0;1;0;0
D1;20.01.18;Wolfsburg;Ein Frankfurt;A;13;18;4;2;1;0
D1;21.01.18;Bayern Munich;Werder Bremen;H;15;10;0;2;0;0
D1;21.01.18;Schalke 04;Hannover;D;5;11;2;1;0;0
D1;26.01.18;Ein Frankfurt;M'gladbach;H;9;14;5;2;0;0
D1;27.01.18;Bayern Munich;Hoffenheim;H;22;6;0;2;0;0
D1;27.01.18;Dortmund;Freiburg;D;12;4;1;0;0;0
D1;27.01.18;FC Koln;Augsburg;D;12;11;3;3;0;0
D1;27.01.18;RB Leipzig;Hamburg;D;14;8;0;2;0;0
D1;27.01.18;Stuttgart;Schalke 04;A;11;18;2;1;0;0
D1;27.01.18;Werder Bremen;Hertha;D;18;5;3;2;0;0
D1;28.01.18;Hannover;Wolfsburg;A;15;7;2;3;0;0
D1;28.01.18;Leverkusen;Mainz;H;12;4;1;2;0;0
D1;02.02.18;FC Koln;Dortmund;A;16;17;2;1;0;0
D1;03.02.18;Freiburg;Leverkusen;D;11;15;7;1;0;0
D1;03.02.18;Hertha;Hoffenheim;D;6;17;0;2;0;0
D1;03.02.18;Mainz;Bayern Munich;A;16;13;0;3;0;0
D1;03.02.18;M'gladbach;RB Leipzig;A;10;16;2;2;0;0
D1;03.02.18;Schalke 04;Werder Bremen;A;15;12;3;1;1;0
D1;03.02.18;Wolfsburg;Stuttgart;D;15;13;0;2;0;0
D1;04.02.18;Augsburg;Ein Frankfurt;H;15;8;1;1;0;0
D1;04.02.18;Hamburg;Hannover;D;16;14;2;1;1;0
D1;09.02.18;RB Leipzig;Augsburg;H;23;12;0;2;0;0
D1;10.02.18;Bayern Munich;Schalke 04;H;13;9;2;2;0;0
D1;10.02.18;Dortmund;Hamburg;H;10;8;0;1;0;0
D1;10.02.18;Ein Frankfurt;FC Koln;H;13;8;2;1;0;0
D1;10.02.18;Hannover;Freiburg;H;13;12;0;2;0;0
D1;10.02.18;Hoffenheim;Mainz;H;24;6;4;3;0;0
D1;10.02.18;Leverkusen;Hertha;A;15;9;2;2;0;0
D1;11.02.18;Stuttgart;M'gladbach;H;7;12;1;0;0;0
D1;11.02.18;Werder Bremen;Wolfsburg;H;12;13;1;5;0;0
D1;16.02.18;Hertha;Mainz;A;9;13;0;3;0;0
D1;17.02.18;FC Koln;Hannover;D;5;15;2;3;0;0
D1;17.02.18;Freiburg;Werder Bremen;H;7;9;2;2;0;0
D1;17.02.18;Hamburg;Leverkusen;A;11;16;2;2;0;0
D1;17.02.18;Schalke 04;Hoffenheim;H;9;12;2;6;0;0
D1;17.02.18;Wolfsburg;Bayern Munich;A;3;18;4;3;0;0
D1;18.02.18;Augsburg;Stuttgart;A;8;16;4;1;0;0
D1;18.02.18;M'gladbach;Dortmund;A;28;8;3;3;0;0
D1;19.02.18;Ein Frankfurt;RB Leipzig;H;12;10;6;2;0;0
D1;23.02.18;Mainz;Wolfsburg;D;13;8;0;0;0;0
D1;24.02.18;Bayern Munich;Hertha;D;19;5;0;0;0;0
D1;24.02.18;Hannover;M'gladbach;A;20;15;2;1;0;0
D1;24.02.18;Hoffenheim;Freiburg;D;12;7;1;1;0;0
D1;24.02.18;Stuttgart;Ein Frankfurt;H;13;7;2;2;0;0
D1;24.02.18;Werder Bremen;Hamburg;H;14;6;1;1;0;0
D1;25.02.18;Leverkusen;Schalke 04;A;9;10;4;4;1;0
D1;25.02.18;RB Leipzig;FC Koln;A;15;14;1;1;0;0
D1;26.02.18;Dortmund;Augsburg;D;9;13;0;3;0;0
D1;02.03.18;M'gladbach;Werder Bremen;D;10;17;2;3;0;0
D1;03.03.18;Augsburg;Hoffenheim;A;8;17;0;2;0;0
D1;03.03.18;Ein Frankfurt;Hannover;H;13;7;3;2;0;0
D1;03.03.18;Hamburg;Mainz;D;18;5;4;5;0;1
D1;03.03.18;RB Leipzig;Dortmund;D;11;4;0;4;0;0
D1;03.03.18;Schalke 04;Hertha;H;7;11;0;1;0;0
D1;03.03.18;Wolfsburg;Leverkusen;A;7;17;7;1;1;0
D1;04.03.18;FC Koln;Stuttgart;A;12;9;1;3;0;0
D1;04.03.18;Freiburg;Bayern Munich;A;5;17;1;0;0;0
D1;09.03.18;Mainz;Schalke 04;A;16;6;2;2;0;0
D1;10.03.18;Bayern Munich;Hamburg;H;18;1;1;2;0;0
D1;10.03.18;Hannover;Augsburg;A;17;17;2;2;0;0
D1;10.03.18;Hertha;Freiburg;D;12;5;1;0;0;0
D1;10.03.18;Hoffenheim;Wolfsburg;H;17;6;1;1;0;0
D1;10.03.18;Leverkusen;M'gladbach;H;17;9;0;3;0;0
D1;11.03.18;Dortmund;Ein Frankfurt;H;13;10;3;3;0;0
D1;11.03.18;Stuttgart;RB Leipzig;D;12;8;0;2;0;0
D1;12.03.18;Werder Bremen;FC Koln;H;13;8;0;3;0;0
D1;16.03.18;Freiburg;Stuttgart;A;7;10;2;1;0;0
D1;17.03.18;Augsburg;Werder Bremen;A;15;20;2;1;0;0
D1;17.03.18;Ein Frankfurt;Mainz;H;15;13;0;1;0;0
D1;17.03.18;Hamburg;Hertha;A;9;16;1;3;0;0
D1;17.03.18;M'gladbach;Hoffenheim;D;23;13;0;1;0;0
D1;17.03.18;Wolfsburg;Schalke 04;A;17;10;0;1;0;0
D1;18.03.18;Dortmund;Hannover;H;25;8;2;1;0;0
D1;18.03.18;FC Koln;Leverkusen;H;7;10;3;1;0;1
D1;18.03.18;RB Leipzig;Bayern Munich;H;16;9;3;4;0;0
D1;31.03.18;Bayern Munich;Dortmund;H;17;9;1;1;0;0
D1;31.03.18;Hannover;RB Leipzig;A;13;15;3;4;0;0
D1;31.03.18;Hertha;Wolfsburg;D;9;9;1;3;0;1
D1;31.03.18;Hoffenheim;FC Koln;H;18;4;1;0;0;0
D1;31.03.18;Leverkusen;Augsburg;D;18;7;0;2;0;0
D1;31.03.18;Schalke 04;Freiburg;H;16;6;2;2;0;1
D1;31.03.18;Stuttgart;Hamburg;D;11;8;1;1;0;0
D1;01.04.18;Mainz;M'gladbach;D;14;11;0;1;0;0
D1;01.04.18;Werder Bremen;Ein Frankfurt;H;11;11;2;0;0;0
D1;06.04.18;Hannover;Werder Bremen;H;10;14;1;2;0;0
D1;07.04.18;Augsburg;Bayern Munich;A;7;12;3;1;0;0
D1;07.04.18;FC Koln;Mainz;D;15;12;4;5;0;1
D1;07.04.18;Freiburg;Wolfsburg;A;13;11;0;1;0;0
D1;07.04.18;Hamburg;Schalke 04;H;18;7;2;2;0;0
D1;07.04.18;M'gladbach;Hertha;H;10;13;1;2;0;0
D1;08.04.18;Dortmund;Stuttgart;H;18;12;1;4;0;0
D1;08.04.18;Ein Frankfurt;Hoffenheim;D;15;10;0;2;0;0
D1;09.04.18;RB Leipzig;Leverkusen;A;19;13;0;0;0;0
D1;13.04.18;Wolfsburg;Augsburg;D;17;9;2;4;1;1
D1;14.04.18;Bayern Munich;M'gladbach;H;20;4;2;1;0;0
D1;14.04.18;Hertha;FC Koln;H;13;13;1;3;0;0
D1;14.04.18;Hoffenheim;Hamburg;H;21;13;1;2;0;0
D1;14.04.18;Leverkusen;Ein Frankfurt;H;11;7;3;4;0;0
D1;14.04.18;Stuttgart;Hannover;D;12;9;1;2;0;0
D1;15.04.18;Schalke 04;Dortmund;H;12;12;1;1;0;0
D1;15.04.18;Werder Bremen;RB Leipzig;D;16;10;2;1;0;0
D1;16.04.18;Mainz;Freiburg;H;14;11;1;2;0;0
D1;20.04.18;M'gladbach;Wolfsburg;H;16;7;0;2;0;0
D1;21.04.18;Dortmund;Leverkusen;H;17;10;0;0;0;0
D1;21.04.18;Ein Frankfurt;Hertha;A;13;4;1;1;1;0
D1;21.04.18;Hamburg;Freiburg;H;11;11;3;3;0;1
D1;21.04.18;Hannover;Bayern Munich;A;6;14;1;0;0;0
D1;21.04.18;RB Leipzig;Hoffenheim;A;14;12;0;2;1;0
D1;21.04.18;Stuttgart;Werder Bremen;H;11;9;1;2;0;0
D1;22.04.18;Augsburg;Mainz;H;15;7;4;1;0;0
D1;22.04.18;FC Koln;Schalke 04;D;11;21;0;0;0;0
D1;27.04.18;Hoffenheim;Hannover;H;16;13;3;1;0;0
D1;28.04.18;Bayern Munich;Ein Frankfurt;H;12;12;0;0;0;0
D1;28.04.18;Freiburg;FC Koln;H;12;13;2;4;0;0
D1;28.04.18;Hertha;Augsburg;D;8;12;0;2;0;1
D1;28.04.18;Leverkusen;Stuttgart;A;24;4;2;0;0;0
D1;28.04.18;Schalke 04;M'gladbach;D;10;10;2;4;1;0
D1;28.04.18;Wolfsburg;Hamburg;A;10;14;3;2;0;0
D1;29.04.18;Mainz;RB Leipzig;H;16;6;2;4;0;1
D1;29.04.18;Werder Bremen;Dortmund;D;19;17;1;2;0;0
D1;05.05.18;Augsburg;Schalke 04;A;12;15;2;3;0;0
D1;05.05.18;Dortmund;Mainz;A;12;7;3;3;0;0
D1;05.05.18;Ein Frankfurt;Hamburg;H;14;14;2;0;0;0
D1;05.05.18;FC Koln;Bayern Munich;A;10;16;1;0;0;0
D1;05.05.18;Hannover;Hertha;H;11;16;2;4;0;0
D1;05.05.18;M'gladbach;Freiburg;H;18;18;0;3;0;0
D1;05.05.18;RB Leipzig;Wolfsburg;H;13;10;0;1;0;0
D1;05.05.18;Stuttgart;Hoffenheim;H;5;21;6;1;1;0
D1;05.05.18;Werder Bremen;Leverkusen;D;3;9;3;5;0;0
D1;12.05.18;Bayern Munich;Stuttgart;A;18;7;1;0;0;0
D1;12.05.18;Freiburg;Augsburg;H;12;5;1;2;0;0
D1;12.05.18;Hamburg;M'gladbach;H;17;8;3;1;1;0
D1;12.05.18;Hertha;RB Leipzig;A;8;17;1;1;0;0
D1;12.05.18;Hoffenheim;Dortmund;H;12;10;0;0;0;0
D1;12.05.18;Leverkusen;Hannover;H;27;11;2;2;0;0
D1;12.05.18;Mainz;Werder Bremen;A;13;14;0;1;0;0
D1;12.05.18;Schalke 04;Ein Frankfurt;H;11;6;0;2;0;0
D1;12.05.18;Wolfsburg;FC Koln;H;16;6;2;3;0;0
